"","BT-549","CCRF-CEM","DU-145","HL-60(TB)","HS 578T","IGROV1","K-562","MCF7","MDA-MB-231/ATCC","MOLT-4","NCI/ADR-RES","OVCAR-3","OVCAR-4","OVCAR-5","OVCAR-8","PC-3","RPMI-8226","SK-OV-3","SR","T-47D"
"ZFHX3",1.80735904403755,1.26304041705061,4.52982157107187,1.43296475058118,0.378522720865208,4.27052968989091,1.20164013374315,5.12928342914349,2.76553686797177,1.6780764135276,3.76553580716776,3.7441621722081,4.45943227440762,4.81249873874808,4.94016722041598,3.10433833736613,1.53605787504212,4.78659688460631,3.08746453853762,2.86789844028588
"TRAPPC9",8.36238226007458,8.07307047318635,8.06770329814487,8.16289484971306,8.54882194698198,7.90086686834456,8.08905322513826,8.31741265899042,7.59842483497019,8.04275381568691,8.86232743151702,7.66675666288357,8.34251923410593,7.97384089691958,8.62424718239714,7.69696759576176,8.21916856887475,7.98128191114863,8.47694871373696,8.22062021581175
"MPHOSPH6",8.51372763542426,8.81922113548938,7.60139946482096,8.77016835314729,7.26021398088068,8.32822616367557,8.13391286559877,8.64457739306773,8.18437953580714,9.42458624724492,7.14974722110292,7.55842078980421,7.54303189761154,7.58345898534949,7.3219281850558,8.22544851681304,6.8214552466617,7.57893878854815,8.00562460532987,9.64205171098424
"DNAJB4",7.42794141628968,4.1292838413419,7.76022101301148,3.49825214424854,7.61544579887414,5.63226850636542,5.1937721375756,3.75488857082607,5.6438564783137,4.45943227440762,7.31469661627783,5.01346270646131,5.50143946363456,5.41278186399924,6.27239669567331,3.63226937896279,6.01792213063537,5.44625656078288,4.81249873874808,2.58496490521089
"AATK",4.90689107650679,4.68929971971991,6.52825889906339,3.44625755346239,6.52982110266451,6.24412613361288,4.0959252636796,5.71699116868154,4.17791858926471,3.48542811529024,7.14057427995618,6.38715589002797,5.67525166837803,5.87528884399695,7.2909404945298,6.09170004567566,6.39231759452816,6.20163405718799,5.56071526013018,6.50303080470345
"EFEMP2",8.02735318922695,4.85798149260853,6.02014679540684,4.1292838413419,9.33270795601491,5.57288997150774,5.08321379382268,6.68929930033192,5.54535095375054,4.2094541454639,8.87743755264668,5.1937721375756,4.28540295870567,6.22881888285521,8.38456796634244,5.1937721375756,6.09170004567566,5.10852487495058,5.23266114048571,6.02680028061594
"SHC1",11.5300161079907,8.5954440218877,12.2876835282455,8.47208159076146,10.4707605504853,10.0627207806545,9.07574656479729,8.54109665407959,9.92955433052669,8.0212576760915,10.7393587158727,9.42290576363047,9.54592978838573,10.6233328415979,10.6084396617925,9.51115966330572,10.062585880002,9.9008668230717,9.36303965216532,10.1527918643121
"ABCA12",3.10433833736613,3.30742998245923,3.13750516317519,3.97269357291801,4.32912431405011,3.10433833736613,3.01792368910115,7.76752245243759,4.27798549095681,3.49825214424854,3.00000180336767,3.57289088076885,2.3785143976646,4.36457313263308,4.0531122055527,3.43296074310423,2.45943424171681,3.29278322136489,2.90689251920062,7.33717595780677
"GPAA1",10.2859801174836,8.76487162390149,9.19031857263704,8.56833622013941,9.61010208146025,9.1315997985155,8.87590293383354,8.75622274621211,8.74112990245183,8.63408501951322,9.75271516247539,8.80671075018263,10.5431285220619,9.39167324016466,9.57061474073403,8.44003864203504,9.23338003048298,8.81890170783194,9.18239437823577,9.1699250264891
"GALNT7",5.35049760068582,7.05636686941634,6.6920925149532,7.35667213223498,5.46597479090563,6.69627222304785,6.82017909008731,6.75087457361181,7.94544389490509,8.21431916937636,5.61765141325521,8.01178638710335,6.94602910652237,7.79766159069399,6.36632238911793,8.22400172244877,5.52669515849097,8.13955140355819,5.94251473992378,7.55074686232698
"ARRDC1-AS1",4.66675715987486,4.91169206117294,4.64385676685263,3.6667577278647,3.5484378577682,4.51727632320728,5.10013709189619,3.65535297360816,3.05311307464531,4.32912431405011,4.71149545729694,4.53605352209139,5.06608962111294,4.12101623009621,5.82527708449841,5.21334767059998,5.82527708449841,3.27798623461347,5.00898923126912,4.24031509266422
"NIPSNAP3A",7.07038943523477,7.85611429624311,7.19574139165675,8.20603759510182,5.20163425320629,6.63081329787884,7.88264311049299,7.64529823601132,7.46434161445391,8.61028669399748,5.02236825693455,6.64241291731897,6.90929320584836,7.41023941559054,7.0552825439745,7.04439422865353,6.24982473819502,7.81698368723299,7.0959245254587,7.48058835101186
"ZNF672",3.7441621722081,3.23266229157142,3.68930027890371,4.1858673380007,3.73335542534653,2.10434001491558,3.21723226750483,3.39231879677338,4.68929971971991,4.42626542572289,1.26304041705061,1.9634778231882,1.84800091403561,3.8678974521396,2.3785143976646,5.28540258878401,1.76553898957745,4.35755270837159,2.29278469350044,3.87774523137387
"SUZ12",7.35402902623868,8.9200550845901,8.06177625157977,8.86139716065628,7.20750255687009,7.70735920110935,8.54535068343833,8.02236786851672,7.5204223271046,8.70147978290803,7.26209493935682,8.25738788983955,7.57893878854815,7.80928587451879,7.50541468874659,6.40429023477482,7.87036478123704,7.85362151812215,7.67736736261455,7.63734948329396
"ACOT9",9.08507407960091,5.59991313964999,8.19524920702412,6.59395143329572,8.8709811550383,8.40641766234336,8.67030220549077,7.6271691338158,8.62314993680922,7.74483390475805,8.73131906497083,7.34961306027915,8.68685068840151,8.00674688853293,8.48341277383902,8.74112990245183,8.22110377371556,7.91468416511683,8.97297981477664,8.23361972468977
"OR5V1",3.85798199008933,1.84800091403561,4.54225866894921,2.63227054242512,3.5484378577682,4.57289027459484,2.48542940340909,3.15380695708379,3.73335542534653,2.26303741144533,4.0531122055527,3.21723226750483,3.27798623461347,3.37851301045983,4.36457313263308,4.27052968989091,4.60288500241996,2.76553686797177,4.00898967931085,2.82782105658073
"EIF3H",5.34340817764138,5.04875974777932,5.67242562485285,5.27052931613586,2.60881160774742,5.20554930214725,4.66106605004203,5.42961629893373,4.33628410206972,4.90207406181736,4.39917177756139,5.76553501156425,0.584972118656036,6.3074287073507,6.35049742388499,5.53294059997004,4.7602214788262,4.61471043297021,4.39231810977624,5.07467711439385
"TBX19",5.14974752589759,4.30742925382592,3.90689155740489,3.12101705923057,6.26491188068109,3.35049866149034,5.4528592940962,4.93073781057758,3.48542811529024,3.07039104538447,5.0312191718018,4.00898967931085,5.3327082916294,3.85798199008933,4.54225866894921,4.33628410206972,3.75488857082607,4.33628410206972,5.53294059997004,2.16992820742773
"ABCF1",9.63789278280178,9.12605914189072,8.43462826933311,9.39285406133357,9.76570050422428,8.61801839429046,9.44780647997586,9.12036751963726,9.9901749052588,9.29737488345736,9.75680649584129,9.61682451003045,9.20835632981763,8.71716234139175,9.87459720776989,9.09222861081945,9.38424414383223,9.24674062224121,9.29335671147082,9.33672971955074
"TXNIP",7.18982465769474,8.178913834452,10.9712561430583,10.4871366088113,7.01903478059757,8.79018559579905,10.8499523689267,11.8112542672025,10.8688997098942,8.97240549350625,9.71390199512668,9.82861255848412,8.76851521327599,11.2669621886623,9.46270677111652,9.56166983165888,11.2457903689043,11.2912282735645,11.0699196308573,6.54535079928643
"SGK1",9.29393142167955,1.72247039626762,5.10852487495058,5.43629545302525,8.09592447272862,9.72962076054591,5.62643942874082,3.24792903206915,7.17692121134685,2.0703927628755,6.34163018722078,4.0531122055527,5.23649300105898,8.79148854915771,4.35755270837159,6.11686396557201,4.92124636472249,3.6667577278647,6.00225267680079,1.58496730969661
"ARPC1B",9.93280530911985,9.03039128754975,10.6765741997874,10.2750769193627,8.8709811550383,9.55132376724301,10.1412130882595,9.35557136042026,9.91034293352369,9.86341197442951,8.25266547975172,9.606220139792,10.9581176736649,9.39016897770085,8.75688988842402,10.2127395618622,10.0726685867504,8.89421149185923,10.2299003182348,8.01736526097374
"COPS3",9.21140166175543,9.70095984424973,6.878970632725,8.98498804710755,8.3010388956449,8.57705114751193,8.53721843937292,8.16791991571518,8.69034728489238,9.12902539559264,8.28863545517439,9.79620189883638,8.62095293891621,7.59991291655285,7.87651700795628,7.53294036627217,8.44418670412041,7.21723081317598,8.51135738023384,7.13647862088613
"EIF2B2",8.89390824540293,8.78234306681571,8.63008510641543,8.10433671223825,8.55151605607937,8.50541464904667,7.72246609278051,8.70494114494816,8.69870470149225,8.32057497901968,8.64132929787629,9.63535537884131,9.02209037274343,8.41531929039858,7.9553593633693,8.34917067510198,8.23457800768281,8.3110671476805,7.83605041819571,8.5149113043008
"MCRS1",7.31650790961095,8.36850650515958,7.68929923043391,7.87590296454225,7.38543112347911,7.81570356738246,7.71080650256308,7.94778308468778,7.33270802313781,7.91169164178492,7.40087952164875,7.6264392097082,7.98584199391439,7.25738793698644,7.41278161000368,7.35402902623868,7.63008514282873,7.39831624891858,7.67807197555673,7.95303243547338
"CRELD1",5.554589158634,5.11270054971319,6.52042240568276,5.55151632523886,7.24126827268265,5.73876810696778,6.02901130759244,6.74819298379364,6.21334747616672,5.42961629893373,6.41953906005291,5.26303478153558,6.08321358103584,6.55918601877766,6.84046335975916,5.4528592940962,5.9680909825077,6.10223840393,5.87774449530528,7.38456800951105
"SYT1",6.55305340640805,6.67807204600082,6.87528872110983,6.01792213063537,7.4822030069836,5.21723110404186,6.03562412965373,8.47573347149154,6.12515533801211,6.28355160837263,6.72109932545552,5.75488776932919,5.71424579246515,6.58946404276866,6.44294366167574,7.67383912664152,5.95652159565114,6.73470975569016,6.2307411947301,6.99095497381641
"ZP3",8.07628122003243,2.67807415932188,7.78135977910171,5.88996044294615,8.08268135616669,6.22496655787393,6.90448421832671,7.86294730999236,6.4934553610477,6.24031452016638,7.57440438471487,4.34340853298485,6.87036484289067,3.93546069074292,7.81762332146068,7.0552825439745,5.88752551444005,4.89724090970057,7.1578522701708,7.57893878854815
"IMPDH1",7.19179959974462,7.18388355825472,7.49345528098694,7.732676290901,7.63807390960517,8.28169829645792,8.09961086455643,8.02014662868554,7.89056835110284,7.79701304270553,6.80477650699831,7.2742617544544,8.13955140355819,6.89602972410983,6.59693529142597,8.11426295265811,8.24555275379094,7.67313244283105,7.96866685078782,7.69418381299491
"SLC16A2",8.36457247606694,4.0959252636796,6.83541896680604,5.38197582452729,7.36018875787129,5.7892078362325,5.70043999558242,5.33628374496712,5.6467389862709,5.39231776627754,6.78528911150139,5.33985035910558,5.62058670368255,5.90448433875199,6.32012377860319,5.20163425320629,5.35049760068582,5.48542714920035,5.46270707781185,6.28355160837263
"INA",8.24126822500601,8.00000005635527,6.22881888285521,5.77082931026233,6.16591213986813,9.47065889439452,5.13750393360642,6.84423511331967,5.7839806755159,7.31469661627783,7.84862300301914,7.87897057143804,7.48300965780708,5.61765141325521,7.094869538256,5.98185288156425,6.60436804816661,5.48220324904649,5.69766291144641,6.2816984355352
"PIK3C2B",5.00450184167258,7.94251456398538,4.48542747123038,5.07895176822761,4.56681576274285,6.8617074106353,5.00898923126912,8.29186141561888,4.76553527676547,6.74953440174872,4.9541967757723,6.52669500201648,7.30833912116117,6.91408621663917,3.8678974521396,7.26678663437639,4.6380744165762,7.12928311999461,4.6380744165762,7.69905191344394
"MYL5",6.47411167622531,5.22881907521451,6.74146712123245,5.44294382750272,5.77873450690379,5.94016698544942,5.82017921775942,6.56071510730234,6.04001589810243,5.40939127559532,6.81378131945659,5.81506327344418,6.03121895120628,6.42290591075845,6.78135984467875,6.69627222304785,5.64961574645283,6.54689461418656,5.84046348564876,6.55151617143345
"HCAR3",2.40599508173938,4.47248842132523,3.00000180336767,4.14567827027735,5.34340817764138,3.6667577278647,4.12101623009621,5.44956170474936,4.08746368989423,4.42626542572289,4.77082957449212,3.27798623461347,4.81249873874808,5.07895176822761,5.15380574133039,3.40599372070825,4.27052968989091,3.7441621722081,4.06177706147568,4.82273065773066
"CRLF3",7.52199303489433,9.47208157044754,8.45244721909926,8.78299824167172,8.360188713967,8.67489846843291,8.68685068840151,7.78135977910171,8.42206480823389,9.27029534983552,8.34917067510198,8.08108398196293,7.33985009193987,7.46923487508385,7.84297889462347,6.91886335650559,9.01318310145883,7.86851398562824,8.6460186469387,8.4590217448596
"GPA33",5.68650080731815,8.50263297485946,3.39231879677338,6.01792213063537,5.48542714920035,4.42626542572289,4.90689107650679,5.81506327344418,5.8504996637919,7.22881878667555,4.16992580293933,4.84297933446944,5.21723110404186,5.51727600820846,4.42626542572289,5.68929944012793,5.40599269993406,4.33628410206972,4.9541967757723,5.43629545302525
"KL",2.86789844028588,0.378522720865208,2.63227054242512,3.26303590864035,3.59693633469669,-1.32189202796217,3.32192953758168,2.70044193767022,1.07039619785143,2.00000360673309,0.848004921505136,3.44625755346239,2.98185447948484,1.00000721345717,0.584972118656036,2.70044193767022,2.0703927628755,2.88752722032816,3.36457383296997,3.40599372070825
"B4GALNT1",7.49425566656134,5.46597479090563,6.21723091013128,6.13750372867819,6.49505568831203,5.72246629770876,6.50462055129066,6.86294737196379,5.14159668707924,5.56376858346152,6.94836734840209,5.59096154065689,5.3110674656548,4.32912431405011,6.80864259661521,4.97728038149827,5.94485868001126,5.56985591205619,6.27426184765174,5.84549030184784
"CHRNA5",5.87036496619792,7.11270023699033,6.1977083545083,6.00450161695378,5.44956170474936,5.93310071105165,5.14567786273655,6.7588895659338,5.3327082916294,5.81506327344418,6.89602972410983,4.66106605004203,4.98641139036082,7.14261775754813,5.77873450690379,5.83035700096841,5.66959403462544,6.02236803498152,5.59395158264301,7.4982509473229
"SLC10A1",6.60288455714383,4.39917177756139,6.01792213063537,6.33449694716303,6.75087457361181,6.07895155481123,6.35579172290688,6.78528911150139,6.28355160837263,5.98868491396822,5.21334767059998,4.73876837713531,5.74953453582817,6.31831702212382,6.05093718282627,6.1779179914631,5.90929332587289,6.24412613361288,5.98868491396822,6.7996055519585
"DEFA4",5.06177662953125,5.59096154065689,4.33628410206972,5.08746326557235,6.00674705680994,4.60880983394386,4.72246657094638,6.1818978418267,4.85299808681567,5.1168641734531,5.90448433875199,5.1251555447019,4.87282925192219,5.59395158264301,3.6205875833742,5.47573375516749,4.56071556578581,5.02680050188814,4.74953480398702,5.10852487495058
"ZNF304",5.8504996637919,6.1977083545083,5.10013709189619,5.58796528881925,5.95652159565114,5.34340817764138,5.36457278246451,6.19574149006704,5.36457278246451,6.02014679540684,5.4528592940962,5.93310071105165,6.07895155481123,4.77082957449212,4.93546021927418,6.0552826524478,5.8099291228863,5.68369673498646,5.62935691153312,5.87528884399695
"FOXB1",1.20164013374315,5.10852487495058,1.84800091403561,1.8875291699121,3.37851301045983,1.32193386565598,2.0703927628755,4.27052968989091,1.58496730969661,2.13750680259857,1.9634778231882,4.81762376910533,2.80735698304905,1.20164013374315,1.76553898957745,1.20164013374315,1.9634778231882,1.13751008143976,1.80735904403755,1.37851717207014
"C1S",9.00814848792903,2.35050007589517,7.60510914793129,2.94486031943625,9.57591738002139,2.98185447948484,3.21723226750483,4.52356258331559,3.15380695708379,2.40599508173938,7.21140173476631,2.94486031943625,3.07039104538447,3.37851301045983,7.62131937428463,3.33628481627466,2.86789844028588,5.9541965430796,2.86789844028588,3.37851301045983
"SLC25A11",8.46352441414073,8.88813441880232,7.86356689126833,8.16842146099774,8.28955789446078,8.3702515250243,7.83731261860673,8.74517012448244,7.84235040627634,8.55151605607937,8.44045398535138,7.19278605786322,8.87005644930635,7.78920764056864,8.07253465331489,7.73335440840965,7.7937659223252,7.66675666288357,8.03397359848474,7.94192798337871
"SF3B4",9.44852935069294,9.16390123896613,8.79733732071582,8.84172161257343,8.30606173501112,8.96549574565583,8.56300559120875,9.58214200048063,8.61397362420246,8.85829191836869,8.76553477951314,9.10302550260927,9.41996019890913,8.34340786671576,8.47411155451313,8.28725068943564,8.86046628955622,8.56567336769722,8.80477641021645,9.37503945307426
"MYL1",3.49825214424854,3.16992660443591,3.83794425076833,5.04875974777932,5.02680050188814,3.27798623461347,5.43295974123325,5.1168641734531,4.70044027302369,4.60288500241996,5.18189804054498,5.4528592940962,4.86294774379233,5.36106683981497,4.90207406181736,3.68930027890371,5.12928342914349,3.59693633469669,5.45614936328009,4.33628410206972
